Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\util\TestStripedBlockUtil.java,,,,,,,2,2,2,2,1,19,0,17,1,,,,,1,0,0,9,,,,9,9,12,,,,9,,,0,,5,0,4,,286,,,,24,,,,192,,,77,124,70,,,,,,,,,107,138,77,,,,76,,,,,,,,,11,11,12,12,8,,,6,,,,0.364583,25,25,26,26,16
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\util\TestXMLUtils.java,,,,,,,1,1,1,1,1,6,0,5,0,,,,,1,3,0,9,,,,9,6,0,,,,9,,,0,,3,0,6,,88,,,,10,,,,59,,,24,25,19,,,,,,,,,23,35,16,,,,21,,,,,,,,,3,3,3,3,1,,,1,,,,0.322034,11,11,11,11,9
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestAuthFilter.java,,,,,,,1,1,1,1,1,7,0,7,0,,,,,2,0,0,9,,,,9,9,1,,,,9,,,1,,0,0,8,,116,,,,15,,,,84,,,49,40,17,,,,,,,,,47,58,41,,,,33,,,,,,,,,1,1,1,1,1,,,0,,,,0.202381,9,9,9,9,9
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestFSMainOperationsWebHdfs.java,,,,,,,1,1,1,1,1,15,1,13,0,,,,,3,2,3,12,,,,12,10,2,,,,12,,,0,,0,2,10,,245,,,,35,,,,183,,,86,108,28,,,,,,,,,115,135,76,,,,79,,,,,,,,,5,5,5,5,1,,,1,,,,0.153005,19,19,19,19,12
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestHttpsFileSystem.java,,,,,,,1,1,1,1,1,16,1,15,0,,,,,1,2,6,3,,,,3,1,0,,,,3,,,0,,0,0,3,,103,,,,11,,,,75,,,41,37,17,,,,,,,,,59,64,37,,,,35,,,,,,,,,2,2,2,2,1,,,1,,,,0.226667,4,4,4,4,3
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestJsonUtil.java,,,,,,,1,1,1,1,1,20,1,17,1,,,,,1,1,0,10,,,,10,9,0,,,,10,,,1,,1,0,8,,264,,,,31,,,,205,,,101,135,28,,,,,,,,,138,153,81,,,,104,,,,,,,,,2,2,2,2,1,,,1,,,,0.136585,14,14,14,14,10
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHDFS.java,,,,,,,2,2,2,2,1,29,2,25,2,,,,,6,4,3,39,,,,39,35,4,,,,39,,,8,,3,0,28,,1223,,,,125,,,,999,,,399,725,103,,,,,,,,,609,715,331,,,,530,,,,,,,,,5,5,5,5,1,,,3,,,,0.103103,87,87,89,89,39
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHDFSAcl.java,,,,,,,1,1,1,1,1,9,0,5,4,,,,,1,1,0,4,,,,4,3,0,,,,4,,,0,,0,2,2,,71,,,,6,,,,28,,,18,5,37,,,,,,,,,10,15,11,,,,4,,,,,,,,,1,1,1,1,1,,,0,,,,1.32143,4,4,4,4,4
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHDFSForHA.java,,,,,,,2,2,2,2,1,38,4,30,3,,,,,2,0,3,7,,,,7,7,0,,,,7,,,0,,0,0,7,,330,,,,44,,,,247,,,99,168,41,,,,,,,,,164,189,90,,,,125,,,,,,,,,3,3,3,3,1,,,2,,,,0.165992,16,16,16,16,7
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHDFSXAttr.java,,,,,,,1,1,1,1,1,10,0,4,6,,,,,1,0,0,1,,,,1,1,0,,,,1,,,0,,0,1,0,,36,,,,2,,,,8,,,5,1,26,,,,,,,,,3,5,4,,,,1,,,,,,,,,1,1,1,1,1,,,0,,,,3.25,1,1,1,1,1
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHdfsFileSystemContract.java,,,,,,,2,2,2,2,1,39,3,32,4,,,,,1,0,2,13,,,,13,13,2,,,,13,,,0,,0,2,11,,604,,,,74,,,,469,,,177,347,74,,,,,,,,,328,366,167,,,,277,,,,,,,,,5,5,5,5,1,,,2,,,,0.157783,31,31,31,31,13
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHdfsTimeouts.java,,,,,,,1,1,1,1,1,17,0,12,4,,,,,4,1,5,18,,,,16,17,9,,,,18,,,0,,3,0,15,,374,,,,29,,,,243,,,88,138,104,,,,,,,,,134,167,76,,,,97,,,,,,,,,5,5,6,6,4,,,3,,,,0.427984,34,34,35,35,19
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHdfsTokens.java,,,,,,,1,1,1,1,1,20,1,18,1,,,,,6,1,1,21,,,,21,20,1,,,,21,,,1,,4,0,16,,494,,,,46,,,,408,,,114,294,44,,,,,,,,,290,330,105,,,,248,,,,,,,,,8,8,8,8,1,,,2,,,,0.107843,35,35,36,36,21
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHdfsUrl.java,,,,,,,1,1,1,1,1,29,3,24,2,,,,,1,0,0,10,,,,10,10,1,,,,10,,,0,,2,0,8,,360,,,,47,,,,275,,,119,204,39,,,,,,,,,128,140,93,,,,96,,,,,,,,,2,2,2,2,1,,,1,,,,0.141818,11,11,11,11,10
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHdfsWithAuthenticationFilter.java,,,,,,,1,1,1,1,1,8,0,8,0,,,,,2,2,4,6,,,,6,4,0,,,,6,,,0,,0,0,6,,107,,,,12,,,,77,,,41,26,19,,,,,,,,,41,53,34,,,,20,,,,,,,,,3,3,3,3,1,,,1,,,,0.246753,10,10,10,10,6
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHdfsWithMultipleNameNodes.java,,,,,,,2,2,2,2,1,15,1,13,1,,,,,1,6,4,7,,,,7,1,0,,,,7,,,0,,4,0,3,,167,,,,21,,,,119,,,54,65,28,,,,,,,,,90,109,59,,,,65,,,,,,,,,9,9,9,9,1,,,2,,,,0.235294,19,19,19,19,7
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHdfsWithRestCsrfPreventionFilter.java,,,,,,,1,1,1,1,1,9,0,8,1,,,,,1,1,1,9,,,,9,8,7,,,,9,,,0,,1,0,8,,166,,,,21,,,,109,,,55,46,37,,,,,,,,,62,76,45,,,,37,,,,,,,,,2,2,4,4,1,,,1,,,,0.33945,13,13,17,17,9
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\WebHdfsTestUtil.java,,,,,,,1,1,1,1,1,7,0,7,0,,,,,2,6,1,7,,,,7,1,0,,,,7,,,0,,0,0,7,,95,,,,10,,,,68,,,38,24,19,,,,,,,,,35,45,30,,,,18,,,,,,,,,3,3,3,3,1,,,1,,,,0.279412,9,9,9,9,7
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\resources\TestParam.java,,,,,,,1,1,1,1,1,12,1,11,0,,,,,1,0,1,31,,,,31,31,1,,,,31,,,0,,0,0,31,,472,,,,73,,,,382,,,136,240,17,,,,,,,,,202,258,102,,,,196,,,,,,,,,7,7,7,7,1,,,2,,,,0.0445026,55,55,55,55,31
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\metrics2\sink\TestRollingFileSystemSinkWithHdfs.java,,,,,,,1,1,1,1,1,21,2,11,7,,,,,1,0,1,13,,,,13,13,1,,,,13,,,0,,0,0,13,,334,,,,54,,,,178,,,77,103,117,,,,,,,,,95,118,58,,,,83,,,,,,,,,3,3,3,3,1,,,3,,,,0.657303,17,17,17,17,13
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\metrics2\sink\TestRollingFileSystemSinkWithSecureHdfs.java,,,,,,,1,1,1,1,1,17,1,12,4,,,,,4,2,7,11,,,,11,9,2,,,,11,,,0,,0,2,9,,265,,,,28,,,,171,,,86,89,68,,,,,,,,,111,125,74,,,,66,,,,,,,,,2,2,2,2,1,,,1,,,,0.397661,13,13,13,13,11
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\net\TestNetworkTopology.java,,,,,,,3,3,3,3,1,28,1,24,3,,,,,1,0,2,14,,,,14,14,2,,,,14,,,0,,1,0,13,,472,,,,38,,,,371,,,98,268,63,,,,,,,,,240,289,91,,,,224,,,,,,,,,10,10,10,10,7,,,3,,,,0.169811,45,45,47,47,26
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\security\TestPermission.java,,,,,,,2,2,2,2,1,21,1,18,1,,,,,1,6,14,17,,,,17,11,2,,,,17,,,6,,8,0,3,,454,,,,48,,,,356,,,111,262,50,,,,,,,,,233,273,98,,,,217,,,,,,,,,5,5,5,5,1,,,2,,,,0.140449,38,38,38,38,17
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\security\TestPermissionSymlinks.java,,,,,,,1,1,1,1,1,11,0,10,0,,,,,10,2,10,36,,,,36,34,0,,,,36,,,0,,8,0,28,,434,,,,39,,,,359,,,111,231,36,,,,,,,,,167,212,99,,,,139,,,,,,,,,3,3,3,3,1,,,1,,,,0.100279,44,44,44,44,36
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\security\TestRefreshUserMappings.java,,,,,,,2,2,2,2,1,23,2,19,2,,,,,2,0,1,8,,,,8,8,4,,,,8,,,0,,1,0,7,,258,,,,36,,,,193,,,86,124,33,,,,,,,,,139,158,77,,,,105,,,,,,,,,5,5,5,5,1,,,1,,,,0.170984,17,17,17,17,8
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\HdfsTestDriver.java,,,,,,,1,1,1,1,1,6,0,6,0,,,,,1,1,0,4,,,,4,3,1,,,,4,,,0,,0,0,4,,61,,,,9,,,,32,,,10,16,20,,,,,,,,,14,21,10,,,,11,,,,,,,,,2,2,2,2,1,,,1,,,,0.625,6,6,6,6,4
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java,,,,,,,3,3,3,3,2,23,1,18,4,,,,,1,1,2,8,,,,8,7,9,,,,8,,,0,,5,0,3,,270,,,,24,,,,180,,,54,111,66,,,,,,,,,88,116,54,,,,71,,,,,,,,,6,6,6,6,5,,,3,,,,0.366667,25,25,25,25,17
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\PathUtils.java,,,,,,,1,1,1,1,1,3,0,3,0,,,,,1,6,0,6,,,,6,0,0,,,,6,,,0,,0,0,6,,55,,,,10,,,,28,,,12,10,17,,,,,,,,,11,19,11,,,,9,,,,,,,,,2,2,2,2,1,,,1,,,,0.607143,7,7,7,7,6
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\tools\FakeRenewer.java,,,,,,,1,1,1,1,1,3,0,3,0,,,,,1,3,3,7,,,,7,4,0,,,,7,,,0,,0,0,7,,65,,,,10,,,,38,,,21,12,17,,,,,,,,,18,26,17,,,,10,,,,,,,,,1,1,1,1,1,,,0,,,,0.447368,7,7,7,7,7
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\tools\TestHdfsConfigFields.java,,,,,,,1,1,1,1,1,108,24,60,24,,,,,1,0,0,1,,,,1,1,0,,,,1,,,0,,0,0,1,,148,,,,29,,,,67,,,8,57,52,,,,,,,,,45,47,7,,,,40,,,,,,,,,1,1,1,1,1,,,0,,,,0.776119,1,1,1,1,1
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\tools\TestJMXGet.java,,,,,,,2,2,2,2,1,21,1,17,2,,,,,1,1,4,5,,,,5,4,2,,,,5,,,0,,1,0,4,,178,,,,21,,,,124,,,64,70,34,,,,,,,,,86,99,60,,,,50,,,,,,,,,4,4,5,5,1,,,2,,,,0.274194,12,12,13,13,5
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\tools\TestTools.java,,,,,,,2,2,2,2,1,10,0,9,0,,,,,1,4,3,11,,,,11,7,0,,,,11,,,0,,5,0,6,,165,,,,18,,,,130,,,50,76,17,,,,,,,,,64,88,43,,,,49,,,,,,,,,7,7,7,7,1,,,2,,,,0.130769,24,24,24,24,11
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\tracing\TestTraceAdmin.java,,,,,,,1,1,1,1,1,23,0,21,1,,,,,2,0,2,6,,,,6,6,0,,,,6,,,0,,3,0,3,,172,,,,9,,,,134,,,56,91,29,,,,,,,,,74,86,48,,,,53,,,,,,,,,2,2,2,2,1,,,1,,,,0.216418,7,7,8,8,6
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\tracing\TestTracing.java,,,,,,,2,2,2,2,1,22,1,19,1,,,,,1,0,4,7,,,,7,7,1,,,,7,,,0,,4,0,3,,231,,,,25,,,,179,,,97,114,27,,,,,,,,,101,121,69,,,,73,,,,,,,,,3,3,3,3,1,,,2,,,,0.150838,15,15,15,15,7
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\tracing\TestTracingShortCircuitLocalRead.java,,,,,,,1,1,1,1,1,17,1,16,0,,,,,1,2,6,3,,,,3,1,0,,,,3,,,0,,0,0,3,,108,,,,10,,,,81,,,43,40,17,,,,,,,,,55,60,37,,,,26,,,,,,,,,1,1,1,1,1,,,1,,,,0.209877,3,3,3,3,3
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\contract\hdfs.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,104,0,0,0,18,0,0,0,66,0,0,,,20,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.30303,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\editsStored.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,1201,0,0,0,0,0,0,0,1201,0,0,,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\fi-site.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,33,0,0,0,6,0,0,0,12,0,0,,,15,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,1.25,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\hadoop-policy.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,126,0,0,0,14,0,0,0,97,0,0,,,15,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.154639,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\hdfs-site.malformed.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,143,0,0,0,24,0,0,0,100,0,0,,,19,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.19,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\hdfs-site.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,34,0,0,0,5,0,0,0,12,0,0,,,17,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,1.41667,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testAclCLI.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,1075,0,0,0,5,0,0,0,1047,0,0,,,23,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0219675,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testAclCLIWithPosixAclInheritance.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,1075,0,0,0,5,0,0,0,1047,0,0,,,23,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0219675,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testCacheAdminConf.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,580,0,0,0,28,0,0,0,530,0,0,,,43,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0811321,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testCryptoConf.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,576,0,0,0,32,0,0,0,522,0,0,,,22,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0421456,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testDeleteConf.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,83,0,0,0,5,0,0,0,56,0,0,,,24,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.428571,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testErasureCodingConf.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,393,0,0,0,27,0,0,0,340,0,0,,,26,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0764706,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testHDFSConf.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,17534,0,0,0,678,0,0,0,16739,0,0,,,798,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0476731,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\hadoop-hdfs\src\test\resources\testXAttrConf.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,538,0,0,0,31,0,0,0,485,0,0,,,22,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0453608,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-hdfs-project\pom.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,57,0,0,0,5,0,0,0,41,0,0,,,11,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.268293,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-mapreduce-project\dev-support\findbugs-exclude.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,537,0,0,0,38,0,0,0,410,0,0,,,89,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.217073,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-mapreduce-project\dev-support\jdiff\Apache_Hadoop_MapReduce_Common_2.6.0.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,281,0,0,0,5,0,0,0,250,0,0,,,26,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.104,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-mapreduce-project\dev-support\jdiff\Apache_Hadoop_MapReduce_Common_2.7.2.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,129,0,0,0,5,0,0,0,96,0,0,,,28,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.291667,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-mapreduce-project\dev-support\jdiff\Apache_Hadoop_MapReduce_Core_2.6.0.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,30767,0,0,0,945,0,0,0,29060,0,0,,,762,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0262216,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-mapreduce-project\dev-support\jdiff\Apache_Hadoop_MapReduce_Core_2.7.2.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,27290,0,0,0,951,0,0,0,25727,0,0,,,612,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0237882,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-mapreduce-project\dev-support\jdiff\Apache_Hadoop_MapReduce_JobClient_2.6.0.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,975,0,0,0,5,0,0,0,940,0,0,,,30,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,0.0319149,0,0,0,0,0
File,C:\Users\urvis\Desktop\hadoop-YARN-5085\hadoop-mapreduce-project\dev-support\jdiff\Apache_Hadoop_MapReduce_JobClient_2.7.2.xml,,,,,,,0,0,0,0,0,0,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,32,0,0,0,5,0,0,0,9,0,0,,,18,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,,2,0,0,0,0,0
